        1.61500    0.11688E-05    0.11688E-05    0.25568E-08    0.25513E-09    0.37832E-10    0.70439E-11    0.51356E-12    0.14287E-12
        1.62500    0.12426E-05    0.12426E-05    0.27425E-08    0.27434E-09    0.40772E-10    0.76040E-11    0.55606E-12    0.15495E-12
        1.63500    0.13208E-05    0.13208E-05    0.29410E-08    0.29493E-09    0.43931E-10    0.82069E-11    0.60192E-12    0.16801E-12
        1.64500    0.14037E-05    0.14036E-05    0.31532E-08    0.31700E-09    0.47325E-10    0.88558E-11    0.65140E-12    0.18211E-12
        1.65500    0.14914E-05    0.14914E-05    0.33801E-08    0.34065E-09    0.50970E-10    0.95539E-11    0.70477E-12    0.19736E-12
        1.66500    0.15843E-05    0.15843E-05    0.36225E-08    0.36599E-09    0.54885E-10    0.10305E-10    0.76233E-12    0.21382E-12
        1.67500    0.16827E-05    0.16827E-05    0.38814E-08    0.39313E-09    0.59087E-10    0.11113E-10    0.82440E-12    0.23160E-12
        1.68500    0.17869E-05    0.17869E-05    0.41581E-08    0.42219E-09    0.63598E-10    0.11981E-10    0.89131E-12    0.25080E-12
        1.69500    0.18971E-05    0.18971E-05    0.44535E-08    0.45330E-09    0.68439E-10    0.12915E-10    0.96343E-12    0.27153E-12
        1.70500    0.20138E-05    0.20138E-05    0.47689E-08    0.48661E-09    0.73633E-10    0.13919E-10    0.10412E-11    0.29389E-12
        1.71500    0.21372E-05    0.21372E-05    0.51057E-08    0.52226E-09    0.79206E-10    0.14998E-10    0.11249E-11    0.31802E-12
        1.72500    0.22678E-05    0.22678E-05    0.54651E-08    0.56040E-09    0.85182E-10    0.16157E-10    0.12151E-11    0.34406E-12
        1.73500    0.24058E-05    0.24058E-05    0.58487E-08    0.60121E-09    0.91591E-10    0.17403E-10    0.13123E-11    0.37213E-12
        1.74500    0.25519E-05    0.25518E-05    0.62580E-08    0.64486E-09    0.98462E-10    0.18740E-10    0.14169E-11    0.40241E-12
        1.75500    0.27062E-05    0.27062E-05    0.66946E-08    0.69155E-09    0.10583E-09    0.20176E-10    0.15295E-11    0.43505E-12
        1.76500    0.28694E-05    0.28694E-05    0.71602E-08    0.74147E-09    0.11372E-09    0.21718E-10    0.16508E-11    0.47023E-12
        1.77500    0.30419E-05    0.30419E-05    0.76568E-08    0.79483E-09    0.12218E-09    0.23373E-10    0.17812E-11    0.50815E-12
        1.78500    0.32242E-05    0.32241E-05    0.81862E-08    0.85187E-09    0.13124E-09    0.25149E-10    0.19216E-11    0.54900E-12
        1.79500    0.34167E-05    0.34167E-05    0.87506E-08    0.91282E-09    0.14094E-09    0.27055E-10    0.20727E-11    0.59301E-12
        1.80500    0.36202E-05    0.36201E-05    0.93520E-08    0.97795E-09    0.15134E-09    0.29100E-10    0.22351E-11    0.64040E-12
        1.81500    0.38350E-05    0.38350E-05    0.99930E-08    0.10475E-08    0.16246E-09    0.31294E-10    0.24099E-11    0.69143E-12
        1.82500    0.40619E-05    0.40619E-05    0.10676E-07    0.11218E-08    0.17438E-09    0.33646E-10    0.25977E-11    0.74638E-12
        1.83500    0.43015E-05    0.43015E-05    0.11403E-07    0.12012E-08    0.18713E-09    0.36168E-10    0.27997E-11    0.80552E-12
        1.84500    0.45544E-05    0.45544E-05    0.12178E-07    0.12859E-08    0.20077E-09    0.38872E-10    0.30167E-11    0.86916E-12
        1.85500    0.48213E-05    0.48213E-05    0.13003E-07    0.13764E-08    0.21537E-09    0.41770E-10    0.32500E-11    0.93764E-12
        1.86500    0.51031E-05    0.51030E-05    0.13881E-07    0.14729E-08    0.23098E-09    0.44875E-10    0.35007E-11    0.10113E-11
        1.87500    0.54003E-05    0.54003E-05    0.14816E-07    0.15759E-08    0.24768E-09    0.48203E-10    0.37699E-11    0.10905E-11
        1.88500    0.57140E-05    0.57139E-05    0.15811E-07    0.16858E-08    0.26554E-09    0.51768E-10    0.40591E-11    0.11758E-11
        1.89500    0.60448E-05    0.60448E-05    0.16870E-07    0.18030E-08    0.28464E-09    0.55586E-10    0.43697E-11    0.12674E-11
        1.90500    0.63937E-05    0.63937E-05    0.17996E-07    0.19281E-08    0.30505E-09    0.59675E-10    0.47031E-11    0.13659E-11
        1.91500    0.67617E-05    0.67616E-05    0.19195E-07    0.20615E-08    0.32687E-09    0.64052E-10    0.50611E-11    0.14717E-11
        1.92500    0.71496E-05    0.71496E-05    0.20469E-07    0.22036E-08    0.35018E-09    0.68739E-10    0.54452E-11    0.15855E-11
        1.93500    0.75586E-05    0.75586E-05    0.21825E-07    0.23552E-08    0.37509E-09    0.73755E-10    0.58575E-11    0.17077E-11
        1.94500    0.79897E-05    0.79897E-05    0.23266E-07    0.25168E-08    0.40170E-09    0.79123E-10    0.62999E-11    0.18390E-11
        1.95500    0.84441E-05    0.84440E-05    0.24797E-07    0.26889E-08    0.43012E-09    0.84867E-10    0.67744E-11    0.19800E-11
        1.96500    0.89228E-05    0.89227E-05    0.26426E-07    0.28724E-08    0.46046E-09    0.91011E-10    0.72833E-11    0.21314E-11
